DateTime_start,date,duration,T,Rh,Cₐ,PAR_instruction,Ri_PAR_f,Scenario,Sequence,Plant,transpiration_diff_g_s,transpiration_linear_g_s,CO2_outflux_umol_s,Wind
2021-03-12T04:55:30.0,2021-03-12T04:55:30.0,5 minutes,22.618181818181814,0.8018181818181819,416.8181818181818,1.0e-9,1.0e-9,400ppm,4,5,-4.9382716048214966e-5,-0.00021174522911822903,-0.225875076,10.0
2021-03-12T05:05:30.0,2021-03-12T05:05:30.0,5 minutes,22.56363636363636,0.8090909090909093,417.27272727272725,1.0e-9,1.0e-9,400ppm,4,5,-0.00029573170731770536,-0.00023820491232691632,-0.226867857,10.0
2021-03-12T05:15:30.0,2021-03-12T05:15:30.0,5 minutes,22.81818181818182,0.8154545454545453,417.6363636363636,1.0e-9,1.0e-9,400ppm,4,5,0.0006928104575163042,0.0008110864572378035,-0.224041617,10.0
2021-03-12T05:25:30.0,2021-03-12T05:25:30.0,5 minutes,23.309090909090912,0.8017272727272727,417.45454545454544,1.0e-9,1.0e-9,400ppm,4,5,-0.00016501650164926453,-0.0005080511648064771,-0.228364181,10.0
2021-03-12T05:35:30.0,2021-03-12T05:35:30.0,5 minutes,23.55454545454545,0.7960909090909091,419.3636363636364,1.0e-9,1.0e-9,400ppm,4,5,0.0012603305785135993,0.0013989846787108037,-0.229325094,10.0
2021-03-12T05:45:30.0,2021-03-12T05:45:30.0,5 minutes,23.736363636363638,0.8003636363636363,419.1818181818182,1.0e-9,1.0e-9,400ppm,4,5,-0.000247524752476148,-0.0002278103282480794,-0.23390281,10.0
2021-03-12T05:55:30.0,2021-03-12T05:55:30.0,5 minutes,23.981818181818184,0.8076363636363637,418.45454545454544,1.0e-9,1.0e-9,400ppm,4,5,0.0004999999999993224,0.0009052097147328787,-0.236938059,10.0
2021-03-12T06:05:30.0,2021-03-12T06:05:30.0,5 minutes,24.290909090909096,0.8060909090909091,418.8181818181818,0.022727272727272728,14.748636363636365,400ppm,4,5,9.345794393010695e-6,0.000151465264648265,-0.212965305,10.0
2021-03-12T06:15:30.0,2021-03-12T06:15:30.0,5 minutes,24.545454545454547,0.8059090909090911,417.8181818181818,0.060909090909090906,39.52634545454546,400ppm,4,5,0.0009409836065567449,0.00035388567131170107,-0.154613298,10.0
2021-03-12T06:25:30.0,2021-03-12T06:25:30.0,5 minutes,24.827272727272728,0.8034545454545454,415.6363636363636,0.09909090909090908,64.30405454545455,400ppm,4,5,0.0018178807947019145,0.002014598794641306,-0.085559167,10.0
2021-03-12T06:35:30.0,2021-03-12T06:35:30.0,5 minutes,25.172727272727272,0.7989090909090908,414.1818181818182,0.13727272727272727,89.08176363636365,400ppm,4,5,0.001993421052630813,0.001751847987636605,0.025437673,10.0
2021-03-12T06:45:30.0,2021-03-12T06:45:30.0,5 minutes,25.454545454545453,0.7942727272727274,412.8181818181818,0.17727272727272728,115.03936363636365,400ppm,4,5,0.0025993485342012197,0.00207906474889407,0.165657249,10.0
2021-03-12T06:55:30.0,2021-03-12T06:55:30.0,5 minutes,25.627272727272725,0.7979999999999998,410.72727272727275,0.21545454545454545,139.81707272727274,400ppm,4,5,0.0024473684210530983,0.00229945848109183,0.319071982,10.0
2021-03-12T07:05:30.0,2021-03-12T07:05:30.0,5 minutes,25.836363636363636,0.7983636363636363,407.27272727272725,0.2590909090909091,168.13445454545456,400ppm,4,5,0.0018291139240505523,0.0016730050996412362,0.480672669,10.0
2021-03-12T07:15:30.0,2021-03-12T07:15:30.0,5 minutes,26.14545454545454,0.7972727272727274,404.27272727272725,0.3054545454545455,198.22167272727276,400ppm,4,5,0.0035794701986744245,0.0030395477411953474,0.642278159,10.0
2021-03-12T07:25:30.0,2021-03-12T07:25:30.0,5 minutes,26.5,0.7865454545454547,402.72727272727275,0.3536363636363637,229.48878181818188,400ppm,4,5,0.0027442622950819315,0.002456010510182019,0.792009439,10.0
2021-03-12T07:35:30.0,2021-03-12T07:35:30.0,5 minutes,26.936363636363637,0.774,399.09090909090907,0.39909090909090905,258.9860545454545,400ppm,4,5,0.004596721311475553,0.00441047754018231,0.932704582,10.0
2021-03-12T07:45:30.0,2021-03-12T07:45:30.0,5 minutes,27.13636363636363,0.7702727272727272,396.8181818181818,0.4454545454545455,289.07327272727275,400ppm,4,5,0.003420195439740006,0.003973867325677085,1.086255903,10.0
2021-03-12T07:55:30.0,2021-03-12T07:55:30.0,5 minutes,27.44545454545454,0.7649999999999999,395.09090909090907,0.49363636363636365,320.34038181818187,400ppm,4,5,0.0039058441558440732,0.0038814583030130105,1.21819679,10.0
2021-03-12T08:05:30.0,2021-03-12T08:05:30.0,5 minutes,27.763636363636365,0.7582727272727271,391.8181818181818,0.5390909090909091,349.83765454545454,400ppm,4,5,0.003835390946501189,0.0035556581861873955,1.339814575,10.0
2021-03-12T08:15:30.0,2021-03-12T08:15:30.0,5 minutes,28.14545454545454,0.7511818181818183,390.54545454545456,0.5854545454545454,379.92487272727277,400ppm,4,5,0.004960912052117714,0.0038888508198786226,1.447721879,10.0
2021-03-12T08:25:30.0,2021-03-12T08:25:30.0,5 minutes,28.44545454545454,0.7383636363636366,389.09090909090907,0.6336363636363637,411.1919818181819,400ppm,4,5,0.0053432343234328114,0.004817550486274708,1.545763042,10.0
2021-03-12T08:35:30.0,2021-03-12T08:35:30.0,5 minutes,28.8,0.7307272727272728,388.1818181818182,0.6790909090909091,440.68925454545456,400ppm,4,5,0.004617161716172746,0.0040016158381989035,1.62138394,10.0
2021-03-12T08:45:30.0,2021-03-12T08:45:30.0,5 minutes,29.0,0.7228181818181818,387.3636363636364,0.7254545454545455,470.7764727272728,400ppm,4,5,0.005647840531562368,0.004933845760443564,1.692073975,10.0
2021-03-12T08:55:30.0,2021-03-12T08:55:30.0,5 minutes,29.118181818181814,0.729909090909091,385.45454545454544,0.7736363636363636,502.0435818181818,400ppm,4,5,0.004934210526315789,0.004474947679428455,1.750767404,10.0
2021-03-12T09:05:30.0,2021-03-12T09:05:30.0,5 minutes,29.58181818181818,0.7212727272727273,384.3636363636364,0.7981818181818181,517.972109090909,400ppm,4,5,0.004940789473684055,0.004653266282107717,1.801820772,10.0
2021-03-12T09:15:30.0,2021-03-12T09:15:30.0,5 minutes,29.9,0.6980909090909093,383.72727272727275,0.8163636363636364,529.7710181818182,400ppm,4,5,0.006248344370859987,0.00574195030131651,1.829967674,10.0
2021-03-12T09:25:30.0,2021-03-12T09:25:30.0,5 minutes,29.981818181818184,0.6850909090909092,382.1818181818182,0.8345454545454545,541.5699272727272,400ppm,4,5,0.00561056105610501,0.00519332705835624,1.850741868,10.0
2021-03-12T09:35:30.0,2021-03-12T09:35:30.0,5 minutes,30.236363636363638,0.68,381.8181818181818,0.8527272727272727,553.3688363636363,400ppm,4,5,0.00665231788079475,0.00602337462383684,1.864854543,10.0
2021-03-12T09:45:30.0,2021-03-12T09:45:30.0,5 minutes,30.4,0.6618181818181819,382.3636363636364,0.870909090909091,565.1677454545455,400ppm,4,5,0.0069238410596023,0.006220924801494074,1.869409043,10.0
2021-03-12T09:55:30.0,2021-03-12T09:55:30.0,5 minutes,30.463636363636365,0.659909090909091,383.3636363636364,0.890909090909091,578.1465454545455,400ppm,4,5,0.005468646864685472,0.00528356706007681,1.875881871,10.0
2021-03-12T10:05:30.0,2021-03-12T10:05:30.0,5 minutes,30.800000000000008,0.6458181818181816,383.3636363636364,0.9081818181818181,589.3555090909091,400ppm,4,5,0.006066445182724325,0.005339342582454351,1.867706906,10.0
2021-03-12T10:15:30.0,2021-03-12T10:15:30.0,5 minutes,30.89090909090909,0.6348181818181817,382.8181818181818,0.9245454545454546,599.9745272727273,400ppm,4,5,0.006552631578947991,0.005652093362438088,1.869871191,10.0
2021-03-12T10:25:30.0,2021-03-12T10:25:30.0,5 minutes,31.272727272727277,0.6194545454545455,382.3636363636364,0.9409090909090909,610.5935454545455,400ppm,4,5,0.006603960396040276,0.0058050254500314775,1.860573948,10.0
2021-03-12T10:35:30.0,2021-03-12T10:35:30.0,5 minutes,31.500000000000004,0.607909090909091,382.54545454545456,0.9581818181818181,621.8025090909091,400ppm,4,5,0.007115894039734726,0.0062310803634785085,1.849933316,10.0
2021-03-12T10:45:30.0,2021-03-12T10:45:30.0,5 minutes,31.699999999999992,0.5898181818181819,382.09090909090907,0.9745454545454545,632.4215272727273,400ppm,4,5,0.00685294117646978,0.006245878868248997,1.841830083,10.0
2021-03-12T10:55:30.0,2021-03-12T10:55:30.0,5 minutes,31.699999999999992,0.5837272727272727,381.8181818181818,0.990909090909091,643.0405454545455,400ppm,4,5,0.007384868421053768,0.006398875905932311,1.824659049,10.0
2021-03-12T11:05:30.0,2021-03-12T11:05:30.0,5 minutes,32.0,0.5745454545454546,383.27272727272725,1.0,648.94,400ppm,4,5,0.006691558441558926,0.0066035366031155975,1.806949547,10.0
2021-03-12T11:15:30.0,2021-03-12T11:15:30.0,5 minutes,32.0,0.5687272727272726,383.27272727272725,1.0,648.94,400ppm,4,5,0.006930693069306631,0.006454510901488473,1.792367724,10.0
2021-03-12T11:25:30.0,2021-03-12T11:25:30.0,5 minutes,32.0,0.5679090909090909,383.90909090909093,1.0,648.94,400ppm,4,5,0.007049180327869151,0.006451862739832155,1.773205826,10.0
2021-03-12T11:35:30.0,2021-03-12T11:35:30.0,5 minutes,32.08181818181818,0.5686363636363637,383.8181818181818,1.0,648.94,400ppm,4,5,0.006743421052630681,0.0061465217176941925,1.76053759,10.0
2021-03-12T11:45:30.0,2021-03-12T11:45:30.0,5 minutes,32.48181818181818,0.5499090909090909,383.54545454545456,1.0,648.94,400ppm,4,5,0.007377049180327869,0.006600768431575833,1.744863333,10.0
2021-03-12T11:55:30.0,2021-03-12T11:55:30.0,5 minutes,32.43636363636363,0.5460000000000002,383.3636363636364,1.0,648.94,400ppm,4,5,0.0063006535947723475,0.005614159240913339,1.727180995,10.0
2021-03-12T12:05:30.0,2021-03-12T12:05:30.0,5 minutes,32.43636363636363,0.5462727272727274,384.27272727272725,1.0,648.94,400ppm,4,5,0.006930693069306631,0.006483229427356707,1.707098852,10.0
2021-03-12T12:15:30.0,2021-03-12T12:15:30.0,5 minutes,32.454545454545446,0.5433636363636364,384.3636363636364,1.0,648.94,400ppm,4,5,0.0068943894389437025,0.006060487592984221,1.69050342,10.0
2021-03-12T12:25:30.0,2021-03-12T12:25:30.0,5 minutes,32.5,0.5384545454545454,385.0,1.0,648.94,400ppm,4,5,0.007930693069307748,0.006975309559924871,1.678358479,10.0
2021-03-12T12:35:30.0,2021-03-12T12:35:30.0,5 minutes,32.55454545454546,0.5338181818181817,384.8181818181818,1.0,648.94,400ppm,4,5,0.007236842105262559,0.006934731453779134,1.668233367,10.0
2021-03-12T12:45:30.0,2021-03-12T12:45:30.0,5 minutes,32.60000000000001,0.5272727272727272,384.6363636363636,1.0,648.94,400ppm,4,5,0.007832236842106292,0.006688831705077228,1.661578664,10.0
2021-03-12T12:55:30.0,2021-03-12T12:55:30.0,5 minutes,32.72727272727273,0.5209999999999999,384.72727272727275,1.0,648.94,400ppm,4,5,0.006911184210526687,0.006271975180972866,1.648419796,10.0
2021-03-12T13:05:30.0,2021-03-12T13:05:30.0,5 minutes,32.89999999999999,0.5214545454545454,384.45454545454544,1.0,648.94,400ppm,4,5,0.007268211920528837,0.00679067589779243,1.631537943,10.0
2021-03-12T13:15:30.0,2021-03-12T13:15:30.0,5 minutes,32.89999999999999,0.522,384.8181818181818,1.0,648.94,400ppm,4,5,0.006388724035607693,0.00510725262473221,1.616368668,10.0
2021-03-12T13:25:30.0,2021-03-12T13:25:30.0,5 minutes,32.89999999999999,0.526,385.1818181818182,1.0,648.94,400ppm,4,5,0.007891089108911143,0.007042416401471329,1.600289083,10.0
2021-03-12T13:35:30.0,2021-03-12T13:35:30.0,5 minutes,32.418181818181814,0.5423636363636364,385.0,1.0,648.94,400ppm,4,5,0.00746534653465403,0.006507319465567397,1.598568933,10.0
2021-03-12T13:45:30.0,2021-03-12T13:45:30.0,5 minutes,32.5,0.5457272727272727,385.09090909090907,1.0,648.94,400ppm,4,5,0.0073663366336632705,0.006542323963152609,1.603111774,10.0
2021-03-12T13:55:30.0,2021-03-12T13:55:30.0,5 minutes,32.44545454545454,0.5500909090909091,384.45454545454544,1.0,648.94,400ppm,4,5,0.006891089108910026,0.006055196039231998,1.609134225,10.0
2021-03-12T14:05:30.0,2021-03-12T14:05:30.0,5 minutes,32.42727272727272,0.5511818181818183,385.1818181818182,1.0,648.94,400ppm,4,5,0.0071513157894736125,0.006341922354722122,1.61252026,10.0
2021-03-12T14:15:30.0,2021-03-12T14:15:30.0,5 minutes,32.300000000000004,0.5530909090909091,384.72727272727275,1.0,648.94,400ppm,4,5,0.005154981549815256,0.004042862195958578,1.617169995,10.0
2021-03-12T14:25:30.0,2021-03-12T14:25:30.0,5 minutes,32.172727272727265,0.5705454545454545,384.6363636363636,1.0,648.94,400ppm,4,5,0.006534426229509485,0.006081050803513804,1.613264494,10.0
2021-03-12T14:35:30.0,2021-03-12T14:35:30.0,5 minutes,32.154545454545456,0.568909090909091,385.09090909090907,1.0,648.94,400ppm,4,5,0.006267326732672895,0.005787037497389871,1.613034292,10.0
2021-03-12T14:45:30.0,2021-03-12T14:45:30.0,5 minutes,32.06363636363636,0.5748181818181818,384.6363636363636,1.0,648.94,400ppm,4,5,0.005921052631579546,0.005300466615094398,1.61180241,10.0
2021-03-12T14:55:30.0,2021-03-12T14:55:30.0,5 minutes,32.0,0.5760000000000002,385.0,1.0,648.94,400ppm,4,5,0.005901639344261401,0.005625176008134291,1.61100121,10.0
2021-03-12T15:05:30.0,2021-03-12T15:05:30.0,5 minutes,31.9,0.5838181818181818,385.0,0.9918181818181818,643.630490909091,400ppm,4,5,0.005928104575164397,0.005415218300476849,1.610123555,10.0
2021-03-12T15:15:30.0,2021-03-12T15:15:30.0,5 minutes,31.772727272727277,0.5908181818181818,385.27272727272725,0.9754545454545455,633.0114727272728,400ppm,4,5,0.004313432835820706,0.0036792970771549445,1.599037355,10.0
2021-03-12T15:25:30.0,2021-03-12T15:25:30.0,5 minutes,31.49090909090909,0.6064545454545455,384.72727272727275,0.9590909090909091,622.3924545454546,400ppm,4,5,0.006232258064516915,0.005691182066461414,1.591920428,10.0
2021-03-12T15:35:30.0,2021-03-12T15:35:30.0,5 minutes,31.1,0.628909090909091,385.8181818181818,0.9418181818181819,611.183490909091,400ppm,4,5,0.005214521452144974,0.005045348230912418,1.586106609,10.0
2021-03-12T15:45:30.0,2021-03-12T15:45:30.0,5 minutes,31.045454545454547,0.6324545454545455,385.1818181818182,0.9254545454545454,600.5644727272728,400ppm,4,5,0.004495049504950759,0.0040490550745271746,1.582004517,10.0
2021-03-12T15:55:30.0,2021-03-12T15:55:30.0,5 minutes,30.736363636363638,0.641090909090909,385.3636363636364,0.9090909090909091,589.9454545454546,400ppm,4,5,0.0050620915032679025,0.00447525535547151,1.575297244,10.0
2021-03-12T16:05:30.0,2021-03-12T16:05:30.0,5 minutes,30.627272727272725,0.6586363636363637,385.45454545454544,0.8918181818181818,578.736490909091,400ppm,4,5,0.004938271604939395,0.003979518586838212,1.56456293,10.0
2021-03-12T16:15:30.0,2021-03-12T16:15:30.0,5 minutes,30.300000000000008,0.675181818181818,385.6363636363636,0.8736363636363635,566.9375818181818,400ppm,4,5,0.00315576323987514,0.00330034319548895,1.554754878,10.0
2021-03-12T16:25:30.0,2021-03-12T16:25:30.0,5 minutes,30.300000000000008,0.679090909090909,385.6363636363636,0.8554545454545455,555.1386727272728,400ppm,4,5,0.00584090909090902,0.005409826162830073,1.544637825,10.0
2021-03-12T16:35:30.0,2021-03-12T16:35:30.0,5 minutes,29.809090909090912,0.6888181818181819,385.6363636363636,0.8372727272727274,543.3397636363637,400ppm,4,5,0.003911764705881247,0.0036624390908108592,1.538682946,10.0
2021-03-12T16:45:30.0,2021-03-12T16:45:30.0,5 minutes,29.699999999999992,0.7082727272727273,386.27272727272725,0.8190909090909091,531.5408545454546,400ppm,4,5,0.003940594059405809,0.004385557787651098,1.528476229,10.0
2021-03-12T16:55:30.0,2021-03-12T16:55:30.0,5 minutes,29.645454545454548,0.7092727272727273,386.09090909090907,0.7990909090909091,518.5620545454545,400ppm,4,5,0.0040734693877552955,0.0032769684725395517,1.520339387,10.0
2021-03-12T17:05:30.0,2021-03-12T17:05:30.0,5 minutes,29.21818181818181,0.7235454545454547,386.54545454545456,0.760909090909091,493.78434545454553,400ppm,4,5,0.003606557377048882,0.003784318821533188,1.499871881,10.0
2021-03-12T17:15:30.0,2021-03-12T17:15:30.0,5 minutes,28.94545454545454,0.7276363636363635,387.0,0.7145454545454545,463.69712727272724,400ppm,4,5,0.003357377049179958,0.003452631372105593,1.476235804,10.0
2021-03-12T17:25:30.0,2021-03-12T17:25:30.0,5 minutes,28.527272727272727,0.7420909090909091,388.0,0.6663636363636364,432.43001818181824,400ppm,4,5,0.0030625000000001315,0.003092323158024211,1.441366195,10.0
2021-03-12T17:35:30.0,2021-03-12T17:35:30.0,5 minutes,28.46363636363636,0.7385454545454547,388.90909090909093,0.620909090909091,402.9327454545455,400ppm,4,5,0.0031118421052628705,0.003050585296566465,1.399148003,10.0
2021-03-12T17:45:30.0,2021-03-12T17:45:30.0,5 minutes,27.972727272727273,0.758818181818182,389.54545454545456,0.5745454545454546,372.84552727272734,400ppm,4,5,0.0022772277227724575,0.002041682560599393,1.350267467,10.0
2021-03-12T17:55:30.0,2021-03-12T17:55:30.0,5 minutes,27.763636363636362,0.7536363636363634,390.3636363636364,0.5263636363636364,341.5784181818182,400ppm,4,5,0.002724279835390153,0.002145895394392145,1.301088697,10.0
2021-03-12T18:05:30.0,2021-03-12T18:05:30.0,5 minutes,27.36363636363637,0.7651818181818182,391.54545454545456,0.45363636363636367,294.38278181818185,400ppm,4,5,0.002259016393442134,0.0020689208850125456,1.237854857,10.0
2021-03-12T18:15:30.0,2021-03-12T18:15:30.0,5 minutes,27.118181818181814,0.7803636363636364,393.0,0.36727272727272725,238.33796363636364,400ppm,4,5,0.001966996699668478,0.0021214915260950383,1.148638559,10.0
2021-03-12T18:25:30.0,2021-03-12T18:25:30.0,5 minutes,26.654545454545453,0.7802727272727273,395.27272727272725,0.28363636363636363,184.06298181818184,400ppm,4,5,0.0015676567656762676,0.0013839404096825515,1.017956628,10.0
2021-03-12T18:35:30.0,2021-03-12T18:35:30.0,5 minutes,26.545454545454547,0.7824545454545455,397.1818181818182,0.19727272727272727,128.01816363636365,400ppm,4,5,0.0009934210526320218,0.0008957353887572781,0.849362443,10.0
2021-03-12T18:45:30.0,2021-03-12T18:45:30.0,5 minutes,26.15454545454545,0.7791818181818181,400.6363636363636,0.11363636363636363,73.74318181818182,400ppm,4,5,0.0009046052631581939,0.0008235961149735392,0.649446978,10.0
2021-03-12T18:55:30.0,2021-03-12T18:55:30.0,5 minutes,25.800000000000008,0.8064545454545455,405.1818181818182,0.02727272727272727,17.698363636363638,400ppm,4,5,0.0,0.0003317365091478141,0.417339592,10.0
2021-03-12T19:05:30.0,2021-03-12T19:05:30.0,5 minutes,25.618181818181814,0.7979999999999998,407.54545454545456,1.0e-9,1.0e-9,400ppm,4,5,8.305647840561777e-5,0.0003754756998239915,0.194606559,10.0
2021-03-12T19:15:30.0,2021-03-12T19:15:30.0,5 minutes,25.309090909090912,0.8054545454545454,410.54545454545456,1.0e-9,1.0e-9,400ppm,4,5,-0.0004741935483868855,-0.00011786027338841877,0.025313991,10.0
2021-03-12T19:25:30.0,2021-03-12T19:25:30.0,5 minutes,25.00909090909091,0.7965454545454544,412.27272727272725,1.0e-9,1.0e-9,400ppm,4,5,-8.250825082388185e-5,-6.777007712193901e-6,-0.082357949,10.0
2021-03-12T19:35:30.0,2021-03-12T19:35:30.0,5 minutes,24.74545454545454,0.8060909090909091,413.72727272727275,1.0e-9,1.0e-9,400ppm,4,5,0.0003300330033000299,-0.00014608465032506032,-0.158386765,10.0
2021-03-12T19:45:30.0,2021-03-12T19:45:30.0,5 minutes,24.599999999999998,0.806909090909091,414.0,1.0e-9,1.0e-9,400ppm,4,5,0.00016501650164926453,0.00018055127427436213,-0.21068969,10.0
2021-03-12T19:55:30.0,2021-03-12T19:55:30.0,5 minutes,24.25454545454545,0.7984545454545455,413.54545454545456,1.0e-9,1.0e-9,400ppm,4,5,-0.00022847682119192048,1.5411342469018586e-5,-0.241956956,10.0
2021-03-12T20:05:30.0,2021-03-12T20:05:30.0,5 minutes,24.09090909090909,0.802,414.0,1.0e-9,1.0e-9,400ppm,4,5,0.0003300330033000299,0.0002679566617045351,-0.260804498,10.0
2021-03-12T20:15:30.0,2021-03-12T20:15:30.0,5 minutes,23.83636363636364,0.7937272727272726,414.0,1.0e-9,1.0e-9,400ppm,4,5,9.74025974076764e-6,-3.151081750262504e-5,-0.276185274,10.0
2021-03-12T20:25:30.0,2021-03-12T20:25:30.0,5 minutes,23.400000000000002,0.8108181818181817,414.6363636363636,1.0e-9,1.0e-9,400ppm,4,5,0.00032894736842075344,0.0006618670753933717,-0.287851348,10.0
2021-03-12T20:35:30.0,2021-03-12T20:35:30.0,5 minutes,23.190909090909088,0.7947272727272728,414.3636363636364,1.0e-9,1.0e-9,400ppm,4,5,-0.0006534653465357101,-0.0006818083036174525,-0.295773444,10.0
2021-03-12T20:45:30.0,2021-03-12T20:45:30.0,5 minutes,22.900000000000002,0.8046363636363638,414.3636363636364,1.0e-9,1.0e-9,400ppm,4,5,-0.00027884615384611886,-0.0002908166337079755,-0.297966713,10.0
2021-03-12T20:55:30.0,2021-03-12T20:55:30.0,5 minutes,22.800000000000008,0.7955454545454544,414.6363636363636,1.0e-9,1.0e-9,400ppm,4,5,0.0005581395348841198,0.0002870845304179806,-0.295628025,10.0
2021-03-12T21:05:30.0,2021-03-12T21:05:30.0,5 minutes,22.554545454545455,0.7936363636363636,415.54545454545456,1.0e-9,1.0e-9,400ppm,4,5,0.0006258278145705483,0.00020320589901418471,-0.294043644,10.0
2021-03-12T21:15:30.0,2021-03-12T21:15:30.0,5 minutes,22.454545454545457,0.799,415.54545454545456,1.0e-9,1.0e-9,400ppm,4,5,0.0003745928338755105,0.0002833466769575556,-0.299157205,10.0
2021-03-12T21:25:30.0,2021-03-12T21:25:30.0,5 minutes,22.463636363636365,0.8106363636363636,415.0,1.0e-9,1.0e-9,400ppm,4,5,0.001267477203647162,0.001448502927502158,-0.298453346,10.0
2021-03-12T21:35:30.0,2021-03-12T21:35:30.0,5 minutes,22.554545454545455,0.7962727272727271,414.72727272727275,1.0e-9,1.0e-9,400ppm,4,5,-8.169934640552597e-5,-0.00018087085610763874,-0.291856577,10.0
2021-03-12T21:45:30.0,2021-03-12T21:45:30.0,5 minutes,22.64545454545454,0.7990909090909091,415.09090909090907,1.0e-9,1.0e-9,400ppm,4,5,-0.0003366336633658804,-0.00012012840646114455,-0.292701895,10.0
2021-03-12T21:55:30.0,2021-03-12T21:55:30.0,5 minutes,22.5,0.8037272727272728,415.1818181818182,1.0e-9,1.0e-9,400ppm,4,5,-0.0002937293729371016,-0.00020634928455970055,-0.294475324,10.0
2021-03-12T22:05:30.0,2021-03-12T22:05:30.0,5 minutes,22.599999999999998,0.7951818181818182,415.54545454545456,1.0e-9,1.0e-9,400ppm,4,5,0.0,-0.0003445476625688138,-0.288127157,10.0
2021-03-12T22:15:30.0,2021-03-12T22:15:30.0,5 minutes,22.59090909090909,0.8023636363636364,415.09090909090907,1.0e-9,1.0e-9,400ppm,4,5,0.0008223684210526315,0.0007365888084067177,-0.287074259,10.0
2021-03-12T22:25:30.0,2021-03-12T22:25:30.0,5 minutes,22.590909090909086,0.8056363636363636,416.6363636363636,1.0e-9,1.0e-9,400ppm,4,5,-0.0001781818181817388,-0.00022510991950043557,-0.319065034,10.0
2021-03-12T22:35:30.0,2021-03-12T22:35:30.0,5 minutes,22.64545454545454,0.7949090909090909,415.72727272727275,1.0e-9,1.0e-9,400ppm,4,5,-0.0001578947368428592,-5.8602767136716854e-5,-0.308402968,10.0
2021-03-12T22:45:30.0,2021-03-12T22:45:30.0,5 minutes,22.599999999999998,0.797,416.72727272727275,1.0e-9,1.0e-9,400ppm,4,5,0.00016501650165076534,0.00016979770224834011,-0.305154646,10.0
2021-03-12T22:55:30.0,2021-03-12T22:55:30.0,5 minutes,22.599999999999998,0.7949090909090909,416.1818181818182,1.0e-9,1.0e-9,400ppm,4,5,-6.535947712263746e-6,3.565130123890146e-5,-0.304612477,10.0
2021-03-12T23:05:30.0,2021-03-12T23:05:30.0,5 minutes,22.62727272727272,0.7979999999999999,417.27272727272725,1.0e-9,1.0e-9,400ppm,4,5,1.644736842141164e-5,0.00017083271705401132,-0.300818548,10.0
2021-03-12T23:15:30.0,2021-03-12T23:15:30.0,5 minutes,22.64545454545454,0.8016363636363636,417.1818181818182,1.0e-9,1.0e-9,400ppm,4,5,0.00048684210526361263,0.0002800035476548271,-0.295957876,10.0
2021-03-12T23:25:30.0,2021-03-12T23:25:30.0,5 minutes,22.5,0.8081818181818181,417.54545454545456,1.0e-9,1.0e-9,400ppm,4,5,0.0003545454545460278,8.711151999594554e-5,-0.289690039,10.0
2021-03-12T23:35:30.0,2021-03-12T23:35:30.0,5 minutes,22.5,0.8026363636363637,417.27272727272725,1.0e-9,1.0e-9,400ppm,4,5,0.00032894736842075344,0.00018991378929582333,-0.287901552,10.0
2021-03-12T23:45:30.0,2021-03-12T23:45:30.0,5 minutes,22.5,0.8029090909090908,417.54545454545456,1.0e-9,1.0e-9,400ppm,4,5,-0.0001250000000000359,2.7151833129669228e-5,-0.286649729,10.0
2021-03-12T23:55:30.0,2021-03-12T23:55:30.0,5 minutes,22.5,0.8025454545454547,418.72727272727275,1.0e-9,1.0e-9,400ppm,4,5,0.0,0.00023137932913620934,-0.282329487,10.0
2021-03-13T00:05:30.0,2021-03-13T00:05:30.0,5 minutes,22.74545454545455,0.8024545454545455,418.6363636363636,1.0e-9,1.0e-9,Cloudy,4,5,0.00033881578947240375,0.00044697381288606806,-0.274313976,10.0
2021-03-13T00:15:30.0,2021-03-13T00:15:30.0,5 minutes,22.790909090909096,0.7920909090909088,418.27272727272725,1.0e-9,1.0e-9,Cloudy,4,5,-0.0008613861386137533,-0.0008686881627179428,-0.274498894,10.0
2021-03-13T00:25:30.0,2021-03-13T00:25:30.0,5 minutes,22.71818181818182,0.7898181818181819,418.45454545454544,1.0e-9,1.0e-9,Cloudy,4,5,0.0005327102803746931,0.00047745649696278995,-0.27241562,10.0
2021-03-13T00:35:30.0,2021-03-13T00:35:30.0,5 minutes,22.59090909090909,0.8016363636363636,417.09090909090907,1.0e-9,1.0e-9,Cloudy,4,5,0.0011311475409829506,0.0010281778210068035,-0.275922437,10.0
2021-03-13T00:45:30.0,2021-03-13T00:45:30.0,5 minutes,22.563636363636363,0.7982727272727271,418.3636363636364,1.0e-9,1.0e-9,Cloudy,4,5,-0.00030132450331090896,-0.00029568162574088863,-0.273086381,10.0
2021-03-13T00:55:30.0,2021-03-13T00:55:30.0,5 minutes,22.599999999999998,0.8034545454545455,418.1818181818182,1.0e-9,1.0e-9,Cloudy,4,5,-0.0005526315789477634,-0.0007265932181685807,-0.276911946,10.0
2021-03-13T01:05:30.0,2021-03-13T01:05:30.0,5 minutes,22.66363636363636,0.7918181818181818,418.8181818181818,1.0e-9,1.0e-9,Cloudy,4,5,0.0004933774834433352,0.0004464185570997954,-0.275068095,10.0
2021-03-13T01:15:30.0,2021-03-13T01:15:30.0,5 minutes,22.66363636363636,0.7943636363636363,420.0,1.0e-9,1.0e-9,Cloudy,4,5,0.00016286644951051188,0.0004656618693500853,-0.273697359,10.0
